year,country,historical_name,transition_group,team_score,total_medals,avg_score,best_rank,transition_status
1962,Philippines,Philippines,No Change,102,4,17,100,Stable
1962,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
1962,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
1962,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
1962,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
1962,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
1962,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
1962,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
1962,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
1962,Serbia,Serbia,No Change,132,5,22,59,Stable
1962,Singapore,Singapore,No Change,162,6,27,14,Stable
1962,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
1962,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
1962,South Africa,South Africa,No Change,93,3,15.5,147,Stable
1962,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
1962,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
1962,Sweden,Sweden,No Change,102,4,17,147,Stable
1962,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
1962,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
1962,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
1962,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
1962,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
1962,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
1962,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
1962,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
1962,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
1962,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
1962,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
1962,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
1962,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
1962,United States of America,United States of America,No Change,192,6,32,3,Stable
1962,Uruguay,Uruguay,No Change,48,0,8,327,Stable
1962,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
1962,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
1962,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
1963,Albania,Albania,No Change,51,1,8.5,252,Stable
1963,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
1963,Argentina,Argentina,No Change,90,4,15,82,Stable
1963,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
1963,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
1963,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
1963,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
1963,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
1963,Belarus,Belarus,No Change,165,6,27.5,11,Stable
1963,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
1963,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
1963,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
1963,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
1963,Botswana,Botswana,No Change,15,0,2.5,487,Stable
1963,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
1963,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
1963,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
1963,Chile,Chile,No Change,17,0,8.5,366,Stable
1963,Colombia,Colombia,No Change,87,2,14.5,238,Stable
1963,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
1963,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
1963,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
1963,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
1963,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
1963,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
1963,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
1963,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
1963,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
1963,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
1963,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
1963,France,France,No Change,133,5,22.166666666666668,29,Stable
1963,Georgia,Georgia,No Change,108,4,18,29,Stable
1963,Germany,Germany,No Change,120,6,20,100,Stable
1963,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
1963,Greece,Greece,No Change,126,6,21,29,Stable
1963,Honduras,Honduras,No Change,1,0,1,565,Stable
1963,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
1963,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
1963,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
1963,India,India,No Change,167,5,27.833333333333332,5,Stable
1963,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
1963,Iraq,Iraq,No Change,50,2,10,238,Stable
1963,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
1963,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
1963,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
1963,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
1963,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
1963,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
1963,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
1963,Kenya,Kenya,No Change,7,0,1.4,533,Stable
1963,Kosovo,Kosovo,No Change,48,0,8,434,Stable
1963,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
1963,Latvia,Latvia,No Change,87,2,14.5,182,Stable
1963,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
1963,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
1963,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
1963,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
1963,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
1963,Mexico,Mexico,No Change,129,5,21.5,19,Stable
1963,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
1963,Myanmar,Myanmar,No Change,30,0,5,457,Stable
1963,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
1963,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
1963,New Zealand,New Zealand,No Change,120,6,20,125,Stable
1963,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
1963,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
1963,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
1963,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
1963,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
1963,Panama,Panama,No Change,10,0,10,434,Stable
1963,Paraguay,Paraguay,No Change,20,0,5,434,Stable
1963,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
1963,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
1963,Philippines,Philippines,No Change,102,4,17,100,Stable
1963,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
1963,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
1963,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
1963,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
1963,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
1963,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
1963,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
1963,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
1963,Serbia,Serbia,No Change,132,5,22,59,Stable
1963,Singapore,Singapore,No Change,162,6,27,14,Stable
1963,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
1963,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
1963,South Africa,South Africa,No Change,93,3,15.5,147,Stable
1963,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
1963,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
1963,Sweden,Sweden,No Change,102,4,17,147,Stable
1963,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
1963,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
1963,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
1963,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
1963,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
1963,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
1963,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
1963,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
1963,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
1963,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
1963,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
1963,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
1963,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
1963,United States of America,United States of America,No Change,192,6,32,3,Stable
1963,Uruguay,Uruguay,No Change,48,0,8,327,Stable
1963,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
1963,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
1963,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
1964,Albania,Albania,No Change,51,1,8.5,252,Stable
1964,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
1964,Argentina,Argentina,No Change,90,4,15,82,Stable
1964,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
1964,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
1964,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
1964,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
1964,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
1964,Belarus,Belarus,No Change,165,6,27.5,11,Stable
1964,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
1964,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
1964,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
1964,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
1964,Botswana,Botswana,No Change,15,0,2.5,487,Stable
1964,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
1964,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
1964,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
1964,Chile,Chile,No Change,17,0,8.5,366,Stable
1964,Colombia,Colombia,No Change,87,2,14.5,238,Stable
1964,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
1964,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
1964,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
1964,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
1964,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
1964,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
1964,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
1964,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
1964,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
1964,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
1964,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
1964,France,France,No Change,133,5,22.166666666666668,29,Stable
1964,Georgia,Georgia,No Change,108,4,18,29,Stable
1964,Germany,Germany,No Change,120,6,20,100,Stable
1964,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
1964,Greece,Greece,No Change,126,6,21,29,Stable
1964,Honduras,Honduras,No Change,1,0,1,565,Stable
1964,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
1964,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
1964,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
1964,India,India,No Change,167,5,27.833333333333332,5,Stable
1964,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
1964,Iraq,Iraq,No Change,50,2,10,238,Stable
1964,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
1964,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
1964,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
1964,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
1964,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
1964,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
1964,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
1964,Kenya,Kenya,No Change,7,0,1.4,533,Stable
1964,Kosovo,Kosovo,No Change,48,0,8,434,Stable
1964,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
1964,Latvia,Latvia,No Change,87,2,14.5,182,Stable
1964,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
1964,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
1964,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
1964,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
1964,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
1964,Mexico,Mexico,No Change,129,5,21.5,19,Stable
1964,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
1964,Myanmar,Myanmar,No Change,30,0,5,457,Stable
1964,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
1964,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
1964,New Zealand,New Zealand,No Change,120,6,20,125,Stable
1964,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
1964,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
1964,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
1964,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
1964,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
1964,Panama,Panama,No Change,10,0,10,434,Stable
1964,Paraguay,Paraguay,No Change,20,0,5,434,Stable
1964,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
1964,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
1964,Philippines,Philippines,No Change,102,4,17,100,Stable
1964,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
1964,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
1964,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
1964,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
1964,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
1964,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
1964,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
1964,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
1964,Serbia,Serbia,No Change,132,5,22,59,Stable
1964,Singapore,Singapore,No Change,162,6,27,14,Stable
1964,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
1964,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
1964,South Africa,South Africa,No Change,93,3,15.5,147,Stable
1964,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
1964,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
1964,Sweden,Sweden,No Change,102,4,17,147,Stable
1964,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
1964,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
1964,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
1964,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
1964,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
1964,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
1964,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
1964,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
1964,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
1964,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
1964,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
1964,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
1964,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
1964,United States of America,United States of America,No Change,192,6,32,3,Stable
1964,Uruguay,Uruguay,No Change,48,0,8,327,Stable
1964,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
1964,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
1964,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
1965,Albania,Albania,No Change,51,1,8.5,252,Stable
1965,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
1965,Argentina,Argentina,No Change,90,4,15,82,Stable
1965,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
1965,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
1965,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
1965,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
1965,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
1965,Belarus,Belarus,No Change,165,6,27.5,11,Stable
1965,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
1965,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
1965,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
1965,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
1965,Botswana,Botswana,No Change,15,0,2.5,487,Stable
1965,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
1965,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
1965,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
1965,Chile,Chile,No Change,17,0,8.5,366,Stable
1965,Colombia,Colombia,No Change,87,2,14.5,238,Stable
1965,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
1965,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
1965,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
1965,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
1965,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
1965,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
1965,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
1965,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
1965,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
1965,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
1965,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
1965,France,France,No Change,133,5,22.166666666666668,29,Stable
1965,Georgia,Georgia,No Change,108,4,18,29,Stable
1965,Germany,Germany,No Change,120,6,20,100,Stable
1965,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
1965,Greece,Greece,No Change,126,6,21,29,Stable
1965,Honduras,Honduras,No Change,1,0,1,565,Stable
1965,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
1965,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
1965,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
1965,India,India,No Change,167,5,27.833333333333332,5,Stable
1965,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
1965,Iraq,Iraq,No Change,50,2,10,238,Stable
1965,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
1965,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
1965,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
1965,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
1965,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
1965,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
1965,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
1965,Kenya,Kenya,No Change,7,0,1.4,533,Stable
1965,Kosovo,Kosovo,No Change,48,0,8,434,Stable
1965,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
1965,Latvia,Latvia,No Change,87,2,14.5,182,Stable
1965,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
1965,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
1965,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
1965,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
1965,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
1965,Mexico,Mexico,No Change,129,5,21.5,19,Stable
1965,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
1965,Myanmar,Myanmar,No Change,30,0,5,457,Stable
1965,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
1965,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
